symbol,frequency,open,high,low,close,volume,amount,pre_close,position,bob,eob
SHSE.000852,1d,7218.343,7250.028,7103.967,7241.623,18187351100,269135630744.0,7243.816,0,2021-07-15 00:00:00+08:00,2021-07-15 00:00:00+08:00
SHSE.000300,1d,5140.904,5140.904,5090.632,5094.772,16995598200,362594258079.0,5151.462,0,2021-07-16 00:00:00+08:00,2021-07-16 00:00:00+08:00
SHSE.000905,1d,6931.051,6992.834,6922.346,6925.123,18490785800,221559303997.0,6932.406,0,2021-07-16 00:00:00+08:00,2021-07-16 00:00:00+08:00
SHSE.000985,1d,5835.67,5851.536,5792.468,5795.531,73451582232,1089263856407.0,5845.146,0,2021-07-16 00:00:00+08:00,2021-07-16 00:00:00+08:00
SHSE.000852,1d,7230.846,7311.448,7214.037,7228.363,18277069600,275657933913.0,7241.623,0,2021-07-16 00:00:00+08:00,2021-07-16 00:00:00+08:00
SZSE.399303,1d,7937.888,8038.823,7924.042,7963.417,27185197335,328853375050.84,7952.252,0,2021-07-16 00:00:00+08:00,2021-07-16 00:00:00+08:00
SZSE.399303,1d,7953.139,7978.313,7911.304,7944.91,27041411856,326653461734.42,7963.417,0,2021-07-19 00:00:00+08:00,2021-07-19 00:00:00+08:00
SHSE.000905,1d,6912.098,6931.144,6856.65,6889.337,16973481800,208077102433.0,6925.123,0,2021-07-19 00:00:00+08:00,2021-07-19 00:00:00+08:00
SHSE.000852,1d,7213.629,7259.027,7174.112,7205.268,17703027200,263845387110.0,7228.363,0,2021-07-19 00:00:00+08:00,2021-07-19 00:00:00+08:00
SHSE.000300,1d,5083.728,5120.824,5047.624,5113.495,15319958900,340322623792.0,5094.772,0,2021-07-19 00:00:00+08:00,2021-07-19 00:00:00+08:00
SHSE.000985,1d,5786.084,5807.201,5747.996,5798.307,69732796503,1038400112997.0,5795.531,0,2021-07-19 00:00:00+08:00,2021-07-19 00:00:00+08:00
SHSE.000852,1d,7145.544,7253.37,7137.888,7253.276,16314612100,235171690685.0,7205.268,0,2021-07-20 00:00:00+08:00,2021-07-20 00:00:00+08:00
SZSE.399303,1d,7876.792,7992.012,7865.317,7991.902,24695309026,294992794413.42,7944.91,0,2021-07-20 00:00:00+08:00,2021-07-20 00:00:00+08:00
SHSE.000985,1d,5755.792,5807.492,5751.371,5805.93,61510458444,893947996159.0,5798.307,0,2021-07-20 00:00:00+08:00,2021-07-20 00:00:00+08:00
SHSE.000905,1d,6831.051,6901.133,6825.822,6901.132,14014063000,171140493693.0,6889.337,0,2021-07-20 00:00:00+08:00,2021-07-20 00:00:00+08:00
SHSE.000300,1d,5080.216,5114.003,5067.862,5108.994,12930004400,283543130755.0,5113.495,0,2021-07-20 00:00:00+08:00,2021-07-20 00:00:00+08:00
SHSE.000985,1d,5824.467,5890.098,5824.467,5875.678,73108655096,1129592737839.0,5805.93,0,2021-07-21 00:00:00+08:00,2021-07-21 00:00:00+08:00
SHSE.000852,1d,7285.41,7416.474,7285.41,7398.809,19046887700,283891003474.0,7253.276,0,2021-07-21 00:00:00+08:00,2021-07-21 00:00:00+08:00
SHSE.000300,1d,5122.784,5160.545,5122.305,5144.043,16797646900,390275519305.0,5108.994,0,2021-07-21 00:00:00+08:00,2021-07-21 00:00:00+08:00
SZSE.399303,1d,8027.026,8155.331,8027.026,8143.792,28826069701,352885434091.23,7991.902,0,2021-07-21 00:00:00+08:00,2021-07-21 00:00:00+08:00
SHSE.000905,1d,6923.612,6998.285,6922.92,6984.542,16300927100,204939577753.0,6901.132,0,2021-07-21 00:00:00+08:00,2021-07-21 00:00:00+08:00
SHSE.000852,1d,7405.649,7447.028,7349.129,7446.481,20372864900,301835554558.0,7398.809,0,2021-07-22 00:00:00+08:00,2021-07-22 00:00:00+08:00
SHSE.000300,1d,5150.386,5171.209,5137.879,5151.751,18555686400,418221654806.0,5144.043,0,2021-07-22 00:00:00+08:00,2021-07-22 00:00:00+08:00
SHSE.000985,1d,5883.336,5898.988,5863.075,5898.526,80292728809,1203733354437.0,5875.678,0,2021-07-22 00:00:00+08:00,2021-07-22 00:00:00+08:00
SZSE.399303,1d,8153.385,8211.387,8110.333,8211.302,31026908781,377307920669.02,8143.792,0,2021-07-22 00:00:00+08:00,2021-07-22 00:00:00+08:00
SHSE.000905,1d,6996.255,7026.734,6960.297,7026.548,19023331600,219500277016.0,6984.542,0,2021-07-22 00:00:00+08:00,2021-07-22 00:00:00+08:00
SHSE.000905,1d,7036.298,7061.667,6968.307,6985.75,22507907400,253751241897.0,7026.548,0,2021-07-23 00:00:00+08:00,2021-07-23 00:00:00+08:00
SHSE.000985,1d,5892.788,5892.788,5818.694,5833.645,89508235061,1276934473419.0,5898.526,0,2021-07-23 00:00:00+08:00,2021-07-23 00:00:00+08:00
SZSE.399303,1d,8194.807,8222.059,8097.686,8126.836,32515340372,389179168830.78,8211.302,0,2021-07-23 00:00:00+08:00,2021-07-23 00:00:00+08:00
SHSE.000852,1d,7442.624,7473.138,7348.315,7379.791,21922125300,317119668125.0,7446.481,0,2021-07-23 00:00:00+08:00,2021-07-23 00:00:00+08:00
SHSE.000300,1d,5145.431,5145.431,5079.997,5089.228,21653684700,435521169695.0,5151.751,0,2021-07-23 00:00:00+08:00,2021-07-23 00:00:00+08:00
SHSE.000852,1d,7368.133,7395.274,7140.73,7286.147,21285793600,311265253170.0,7379.791,0,2021-07-26 00:00:00+08:00,2021-07-26 00:00:00+08:00
SZSE.399303,1d,8113.872,8133.701,7885.917,8033.663,31195075351,370539175713.35,8126.836,0,2021-07-26 00:00:00+08:00,2021-07-26 00:00:00+08:00
SHSE.000300,1d,5067.307,5067.307,4859.603,4925.299,22811171000,495153655117.0,5089.228,0,2021-07-26 00:00:00+08:00,2021-07-26 00:00:00+08:00
SHSE.000985,1d,5814.242,5814.242,5607.882,5694.92,87677191604,1314829039066.0,5833.645,0,2021-07-26 00:00:00+08:00,2021-07-26 00:00:00+08:00
SHSE.000905,1d,6974.109,6986.497,6778.497,6868.208,20819723900,242702241755.0,6985.75,0,2021-07-26 00:00:00+08:00,2021-07-26 00:00:00+08:00
SHSE.000852,1d,7298.333,7373.095,7093.863,7093.87,22192671900,340951417104.0,7286.147,0,2021-07-27 00:00:00+08:00,2021-07-27 00:00:00+08:00
SHSE.000985,1d,5696.7,5730.187,5517.648,5517.648,91475077475,1407905151407.0,5694.92,0,2021-07-27 00:00:00+08:00,2021-07-27 00:00:00+08:00
SHSE.000905,1d,6877.442,6925.971,6719.256,6719.256,22861433900,266957981725.0,6868.208,0,2021-07-27 00:00:00+08:00,2021-07-27 00:00:00+08:00
SHSE.000300,1d,4924.282,4940.86,4749.033,4751.313,23663122500,521146117041.0,4925.299,0,2021-07-27 00:00:00+08:00,2021-07-27 00:00:00+08:00
SZSE.399303,1d,8039.454,8104.352,7825.43,7825.43,32141821987,397481020915.13,8033.663,0,2021-07-27 00:00:00+08:00,2021-07-27 00:00:00+08:00
SHSE.000985,1d,5469.835,5532.938,5370.392,5481.895,80019388697,1168260227897.0,5517.648,0,2021-07-28 00:00:00+08:00,2021-07-28 00:00:00+08:00
SZSE.399303,1d,7745.351,7772.419,7432.371,7626.445,29586667426,339951966237.09,7825.43,0,2021-07-28 00:00:00+08:00,2021-07-28 00:00:00+08:00
SHSE.000852,1d,7019.048,7058.514,6750.585,6945.509,19727606100,282261771388.0,7093.87,0,2021-07-28 00:00:00+08:00,2021-07-28 00:00:00+08:00
SHSE.000300,1d,4714.295,4785.657,4663.901,4760.482,19263439300,419706155163.0,4751.313,0,2021-07-28 00:00:00+08:00,2021-07-28 00:00:00+08:00
SHSE.000905,1d,6650.152,6709.226,6534.918,6621.984,19726716600,222466408799.0,6719.256,0,2021-07-28 00:00:00+08:00,2021-07-28 00:00:00+08:00
SHSE.000905,1d,6720.616,6773.567,6682.119,6758.887,17101788500,209142006694.0,6621.984,0,2021-07-29 00:00:00+08:00,2021-07-29 00:00:00+08:00
SHSE.000300,1d,4845.76,4857.971,4800.013,4850.274,17332205400,415676120878.0,4760.482,0,2021-07-29 00:00:00+08:00,2021-07-29 00:00:00+08:00
SZSE.399303,1d,7735.002,7916.39,7735.002,7896.144,27105935478,338172373469.22,7626.445,0,2021-07-29 00:00:00+08:00,2021-07-29 00:00:00+08:00
SHSE.000985,1d,5575.217,5629.075,5550.35,5618.942,72008051212,1150196561630.0,5481.895,0,2021-07-29 00:00:00+08:00,2021-07-29 00:00:00+08:00
SHSE.000852,1d,7057.877,7226.5,7057.877,7207.482,18269223000,284565746268.0,6945.509,0,2021-07-29 00:00:00+08:00,2021-07-29 00:00:00+08:00
SHSE.000905,1d,6739.754,6775.006,6702.511,6767.316,18971173400,222514805286.0,6758.887,0,2021-07-30 00:00:00+08:00,2021-07-30 00:00:00+08:00
SHSE.000300,1d,4825.7,4825.7,4761.038,4811.169,18234977600,420943935062.0,4850.274,0,2021-07-30 00:00:00+08:00,2021-07-30 00:00:00+08:00
SZSE.399303,1d,7897.274,7983.153,7860.663,7978.103,29849719453,373115357240.2,7896.144,0,2021-07-30 00:00:00+08:00,2021-07-30 00:00:00+08:00
SHSE.000985,1d,5603.602,5621.351,5550.214,5607.748,78677578714,1231492408270.0,5618.942,0,2021-07-30 00:00:00+08:00,2021-07-30 00:00:00+08:00
SHSE.000852,1d,7209.038,7279.063,7155.224,7262.383,20291730600,315095884199.0,7207.482,0,2021-07-30 00:00:00+08:00,2021-07-30 00:00:00+08:00
SHSE.000852,1d,7264.373,7402.397,7248.892,7402.354,21330014600,338912944282.0,7262.383,0,2021-08-02 00:00:00+08:00,2021-08-02 00:00:00+08:00
SZSE.399303,1d,7985.843,8143.395,7959.683,8143.316,30945259037,397432843720.18,7978.103,0,2021-08-02 00:00:00+08:00,2021-08-02 00:00:00+08:00
SHSE.000985,1d,5598.859,5727.72,5577.179,5727.72,86478865705,1398265839385.0,5607.748,0,2021-08-02 00:00:00+08:00,2021-08-02 00:00:00+08:00
SHSE.000905,1d,6756.813,6875.416,6731.776,6872.0,20620517300,249640208610.0,6767.316,0,2021-08-02 00:00:00+08:00,2021-08-02 00:00:00+08:00
SHSE.000300,1d,4794.819,4938.815,4761.459,4933.736,22719491800,524659449296.0,4811.169,0,2021-08-02 00:00:00+08:00,2021-08-02 00:00:00+08:00
SZSE.399303,1d,8120.756,8183.637,8026.34,8050.863,31741648183,392833136446.72,8143.316,0,2021-08-03 00:00:00+08:00,2021-08-03 00:00:00+08:00
SHSE.000852,1d,7375.224,7419.345,7284.178,7308.955,20947082600,318057358861.0,7402.354,0,2021-08-03 00:00:00+08:00,2021-08-03 00:00:00+08:00
SHSE.000985,1d,5705.218,5747.081,5683.099,5699.809,83637442070,1306189277243.0,5727.72,0,2021-08-03 00:00:00+08:00,2021-08-03 00:00:00+08:00
SHSE.000905,1d,6844.37,6879.593,6792.712,6816.011,19418943200,237723020657.0,6872.0,0,2021-08-03 00:00:00+08:00,2021-08-03 00:00:00+08:00
SHSE.000300,1d,4909.232,4957.029,4890.85,4934.458,20353336000,471194128402.0,4933.736,0,2021-08-03 00:00:00+08:00,2021-08-03 00:00:00+08:00
SHSE.000852,1d,7295.57,7478.207,7295.451,7478.207,18633411800,297192357353.0,7308.955,0,2021-08-04 00:00:00+08:00,2021-08-04 00:00:00+08:00
SZSE.399303,1d,8039.449,8217.279,8039.449,8216.691,27953065888,356854093897.59,8050.863,0,2021-08-04 00:00:00+08:00,2021-08-04 00:00:00+08:00
SHSE.000300,1d,4927.736,4979.291,4919.657,4978.848,17546646100,425801406612.0,4934.458,0,2021-08-04 00:00:00+08:00,2021-08-04 00:00:00+08:00
SHSE.000905,1d,6814.084,6931.781,6813.228,6931.336,17406434700,216189753229.0,6816.011,0,2021-08-04 00:00:00+08:00,2021-08-04 00:00:00+08:00
SHSE.000985,1d,5691.423,5780.843,5686.399,5780.616,73308014042,1191855510397.0,5699.809,0,2021-08-04 00:00:00+08:00,2021-08-04 00:00:00+08:00
SHSE.000905,1d,6920.939,6946.335,6880.69,6911.829,17937188500,226672383898.0,6931.336,0,2021-08-05 00:00:00+08:00,2021-08-05 00:00:00+08:00
SHSE.000985,1d,5753.322,5786.44,5722.144,5748.754,75248110436,1182129159131.0,5780.616,0,2021-08-05 00:00:00+08:00,2021-08-05 00:00:00+08:00
SHSE.000852,1d,7454.28,7494.331,7402.385,7447.939,19883115300,303102914279.0,7478.207,0,2021-08-05 00:00:00+08:00,2021-08-05 00:00:00+08:00
SZSE.399303,1d,8191.811,8203.529,8125.264,8161.427,29729613604,367824583531.61,8216.691,0,2021-08-05 00:00:00+08:00,2021-08-05 00:00:00+08:00
SHSE.000300,1d,4946.167,4997.14,4921.938,4948.67,16738182900,398772206808.0,4978.848,0,2021-08-05 00:00:00+08:00,2021-08-05 00:00:00+08:00
SZSE.399303,1d,8174.433,8212.797,8125.116,8212.797,27926719889,351120925688.58,8161.427,0,2021-08-06 00:00:00+08:00,2021-08-06 00:00:00+08:00
SHSE.000300,1d,4943.042,4944.349,4891.797,4921.565,15417968800,371773603785.0,4948.67,0,2021-08-06 00:00:00+08:00,2021-08-06 00:00:00+08:00
SHSE.000905,1d,6929.022,6947.536,6885.647,6938.868,17235691200,214958730457.0,6911.829,0,2021-08-06 00:00:00+08:00,2021-08-06 00:00:00+08:00
SHSE.000985,1d,5751.82,5755.101,5698.764,5738.197,71278569408,1119720744592.0,5748.754,0,2021-08-06 00:00:00+08:00,2021-08-06 00:00:00+08:00
SHSE.000852,1d,7462.856,7490.98,7419.729,7482.174,18601512400,291705911007.0,7447.939,0,2021-08-06 00:00:00+08:00,2021-08-06 00:00:00+08:00
SHSE.000852,1d,7459.35,7509.328,7386.314,7507.083,18110888000,287557697468.0,7482.174,0,2021-08-09 00:00:00+08:00,2021-08-09 00:00:00+08:00
SHSE.000905,1d,6914.322,6989.706,6877.195,6979.525,17383337100,210955642886.0,6938.868,0,2021-08-09 00:00:00+08:00,2021-08-09 00:00:00+08:00
SZSE.399303,1d,8194.654,8253.328,8124.465,8253.236,27557510218,352058907686.71,8212.797,0,2021-08-09 00:00:00+08:00,2021-08-09 00:00:00+08:00
SHSE.000300,1d,4890.257,5002.895,4884.039,4985.563,18243687100,408897062935.0,4921.565,0,2021-08-09 00:00:00+08:00,2021-08-09 00:00:00+08:00
SHSE.000985,1d,5708.289,5797.764,5697.271,5785.83,73427453770,1152794568287.0,5738.197,0,2021-08-09 00:00:00+08:00,2021-08-09 00:00:00+08:00
SHSE.000905,1d,6970.826,7019.686,6958.805,7019.229,17308796200,222660420410.0,6979.525,0,2021-08-10 00:00:00+08:00,2021-08-10 00:00:00+08:00
SHSE.000852,1d,7489.155,7566.731,7467.056,7549.552,18904852800,303106788139.0,7507.083,0,2021-08-10 00:00:00+08:00,2021-08-10 00:00:00+08:00
SHSE.000300,1d,4977.816,5043.761,4941.24,5043.148,16705190200,410098755610.0,4985.563,0,2021-08-10 00:00:00+08:00,2021-08-10 00:00:00+08:00
SZSE.399303,1d,8236.234,8335.376,8224.386,8307.955,29279671757,380310114519.87,8253.236,0,2021-08-10 00:00:00+08:00,2021-08-10 00:00:00+08:00
SHSE.000985,1d,5775.512,5837.258,5761.2,5837.258,74415484874,1209976865514.0,5785.83,0,2021-08-10 00:00:00+08:00,2021-08-10 00:00:00+08:00
SHSE.000300,1d,5037.082,5059.789,5009.978,5015.341,18226607400,373386347207.0,5043.148,0,2021-08-11 00:00:00+08:00,2021-08-11 00:00:00+08:00
SHSE.000985,1d,5833.117,5858.033,5817.779,5841.805,79933620628,1162813229342.0,5837.258,0,2021-08-11 00:00:00+08:00,2021-08-11 00:00:00+08:00
SHSE.000852,1d,7538.821,7611.645,7498.579,7605.917,19635039200,293467645353.0,7549.552,0,2021-08-11 00:00:00+08:00,2021-08-11 00:00:00+08:00
SZSE.399303,1d,8302.317,8396.615,8258.222,8396.435,30934675406,380449656478.34,8307.955,0,2021-08-11 00:00:00+08:00,2021-08-11 00:00:00+08:00
SHSE.000905,1d,7024.769,7076.373,6999.933,7073.522,18835790600,221759523190.0,7019.229,0,2021-08-11 00:00:00+08:00,2021-08-11 00:00:00+08:00
SHSE.000852,1d,7595.264,7677.743,7588.736,7657.527,21025048300,307992404107.0,7605.917,0,2021-08-12 00:00:00+08:00,2021-08-12 00:00:00+08:00
SHSE.000905,1d,7059.467,7115.887,7051.013,7095.203,19407912500,226074875243.0,7073.522,0,2021-08-12 00:00:00+08:00,2021-08-12 00:00:00+08:00
SHSE.000300,1d,4998.073,5016.263,4962.985,4973.351,16822373300,361828381964.0,5015.341,0,2021-08-12 00:00:00+08:00,2021-08-12 00:00:00+08:00
SHSE.000985,1d,5825.509,5850.801,5798.135,5824.175,80594861854,1177589088193.0,5841.805,0,2021-08-12 00:00:00+08:00,2021-08-12 00:00:00+08:00
SZSE.399303,1d,8388.969,8473.784,8377.353,8454.653,32090399983,398130052676.05,8396.435,0,2021-08-12 00:00:00+08:00,2021-08-12 00:00:00+08:00
SHSE.000300,1d,4958.758,4993.743,4921.281,4945.983,15831432100,352459069036.0,4973.351,0,2021-08-13 00:00:00+08:00,2021-08-13 00:00:00+08:00
SZSE.399303,1d,8429.567,8515.741,8421.821,8476.999,32527872528,406543971264.88,8454.653,0,2021-08-13 00:00:00+08:00,2021-08-13 00:00:00+08:00
SHSE.000985,1d,5802.445,5855.062,5775.022,5804.732,79111839177,1168145785427.0,5824.175,0,2021-08-13 00:00:00+08:00,2021-08-13 00:00:00+08:00
SHSE.000905,1d,7070.471,7124.921,7050.305,7088.888,19219060400,221865974676.0,7095.203,0,2021-08-13 00:00:00+08:00,2021-08-13 00:00:00+08:00
SHSE.000852,1d,7635.492,7724.437,7605.857,7641.917,20800653000,310770377827.0,7657.527,0,2021-08-13 00:00:00+08:00,2021-08-13 00:00:00+08:00
SHSE.000300,1d,4935.923,4973.376,4931.369,4941.067,16195337300,340735120174.7,4945.983,0,2021-08-16 00:00:00+08:00,2021-08-16 00:00:00+08:00
SHSE.000852,1d,7628.158,7633.658,7546.539,7568.137,20156954500,292491129785.4,7641.917,0,2021-08-16 00:00:00+08:00,2021-08-16 00:00:00+08:00
SHSE.000985,1d,5794.531,5819.45,5768.111,5779.825,78363366156,1132600156706.0,5804.732,0,2021-08-16 00:00:00+08:00,2021-08-16 00:00:00+08:00
SHSE.000905,1d,7087.58,7102.396,7039.103,7052.488,18817888600,222080461698.0,7088.888,0,2021-08-16 00:00:00+08:00,2021-08-16 00:00:00+08:00
SZSE.399303,1d,8463.81,8472.227,8385.686,8410.535,31990913237,395539262992.86,8476.999,0,2021-08-16 00:00:00+08:00,2021-08-16 00:00:00+08:00
SHSE.000300,1d,4935.004,4967.565,4823.392,4837.403,18757347200,388457131504.0,4941.067,0,2021-08-17 00:00:00+08:00,2021-08-17 00:00:00+08:00
SHSE.000985,1d,5774.267,5798.967,5631.02,5646.55,84429146630,1183458709161.0,5779.825,0,2021-08-17 00:00:00+08:00,2021-08-17 00:00:00+08:00
SHSE.000852,1d,7559.297,7578.432,7338.025,7360.033,20742680500,283827878533.0,7568.137,0,2021-08-17 00:00:00+08:00,2021-08-17 00:00:00+08:00
SHSE.000905,1d,7045.755,7063.018,6876.499,6894.404,20193637200,226553000298.0,7052.488,0,2021-08-17 00:00:00+08:00,2021-08-17 00:00:00+08:00
SZSE.399303,1d,8394.68,8413.941,8149.774,8170.403,32972127796,387810232403.73,8410.535,0,2021-08-17 00:00:00+08:00,2021-08-17 00:00:00+08:00
SHSE.000300,1d,4838.471,4909.541,4818.901,4894.238,19747437800,395792165760.0,4837.403,0,2021-08-18 00:00:00+08:00,2021-08-18 00:00:00+08:00
SZSE.399303,1d,8159.089,8273.743,8149.521,8238.051,27685219285,329670145573.12,8170.403,0,2021-08-18 00:00:00+08:00,2021-08-18 00:00:00+08:00
SHSE.000985,1d,5645.649,5710.712,5630.671,5703.628,75801632939,1079727321104.0,5646.55,0,2021-08-18 00:00:00+08:00,2021-08-18 00:00:00+08:00
SHSE.000905,1d,6883.266,6950.885,6865.066,6941.008,17536733100,191997407328.0,6894.404,0,2021-08-18 00:00:00+08:00,2021-08-18 00:00:00+08:00
SHSE.000852,1d,7352.969,7454.027,7338.818,7405.486,17894054600,248677524524.0,7360.033,0,2021-08-18 00:00:00+08:00,2021-08-18 00:00:00+08:00
SHSE.000852,1d,7387.442,7511.19,7330.601,7468.772,18289032200,261439116693.0,7405.486,0,2021-08-19 00:00:00+08:00,2021-08-19 00:00:00+08:00
SZSE.399303,1d,8215.157,8304.169,8126.429,8258.47,27165546454,331420507946.24,8238.051,0,2021-08-19 00:00:00+08:00,2021-08-19 00:00:00+08:00
SHSE.000985,1d,5693.38,5724.351,5646.048,5694.725,75619079555,1093661060850.0,5703.628,0,2021-08-19 00:00:00+08:00,2021-08-19 00:00:00+08:00
SHSE.000300,1d,4886.564,4893.467,4839.568,4862.139,20171171900,397424964846.0,4894.238,0,2021-08-19 00:00:00+08:00,2021-08-19 00:00:00+08:00
SHSE.000905,1d,6917.509,6978.983,6869.292,6947.057,17181358900,194992915174.0,6941.008,0,2021-08-19 00:00:00+08:00,2021-08-19 00:00:00+08:00
SHSE.000905,1d,6915.018,6952.519,6843.002,6920.025,17562713900,205135637760.0,6947.057,0,2021-08-20 00:00:00+08:00,2021-08-20 00:00:00+08:00
SHSE.000852,1d,7438.695,7505.555,7354.169,7467.361,17682235200,260935227706.0,7468.772,0,2021-08-20 00:00:00+08:00,2021-08-20 00:00:00+08:00
SHSE.000985,1d,5654.397,5678.061,5566.737,5626.24,72224086783,1120879701692.0,5694.725,0,2021-08-20 00:00:00+08:00,2021-08-20 00:00:00+08:00
SHSE.000300,1d,4817.494,4835.153,4720.826,4769.268,17763581000,404938035667.0,4862.139,0,2021-08-20 00:00:00+08:00,2021-08-20 00:00:00+08:00
SZSE.399303,1d,8227.14,8285.725,8119.674,8264.853,26497336235,332788759540.72,8258.47,0,2021-08-20 00:00:00+08:00,2021-08-20 00:00:00+08:00
SHSE.000985,1d,5644.351,5739.512,5642.858,5730.805,78759145591,1192683380712.0,5626.24,0,2021-08-23 00:00:00+08:00,2021-08-23 00:00:00+08:00
SHSE.000852,1d,7501.411,7668.887,7501.411,7652.559,20149165700,305726382633.2,7467.361,0,2021-08-23 00:00:00+08:00,2021-08-23 00:00:00+08:00
SHSE.000300,1d,4777.735,4843.819,4764.009,4835.878,16757909300,389599126282.0,4769.268,0,2021-08-23 00:00:00+08:00,2021-08-23 00:00:00+08:00
SHSE.000905,1d,6949.333,7031.884,6949.333,7024.565,18945660800,216299530693.2,6920.025,0,2021-08-23 00:00:00+08:00,2021-08-23 00:00:00+08:00
SZSE.399303,1d,8298.93,8510.437,8298.93,8499.896,31240991696,394519585951.27,8264.853,0,2021-08-23 00:00:00+08:00,2021-08-23 00:00:00+08:00
SHSE.000300,1d,4844.592,4906.204,4842.748,4888.39,19788316300,417481426158.0,4835.878,0,2021-08-24 00:00:00+08:00,2021-08-24 00:00:00+08:00
SZSE.399303,1d,8505.119,8573.964,8480.422,8554.368,32595410182,416090843058.74,8499.896,0,2021-08-24 00:00:00+08:00,2021-08-24 00:00:00+08:00
SHSE.000985,1d,5737.785,5800.898,5730.141,5786.153,85528327222,1272855767403.0,5730.805,0,2021-08-24 00:00:00+08:00,2021-08-24 00:00:00+08:00
SHSE.000905,1d,7031.648,7098.029,7009.69,7090.782,20272689500,236479323512.0,7024.565,0,2021-08-24 00:00:00+08:00,2021-08-24 00:00:00+08:00
SHSE.000852,1d,7654.189,7737.597,7614.942,7715.073,21265851000,322685537102.0,7652.559,0,2021-08-24 00:00:00+08:00,2021-08-24 00:00:00+08:00
SZSE.399303,1d,8542.117,8616.831,8504.942,8616.774,31420536055,396886200756.05,8554.368,0,2021-08-25 00:00:00+08:00,2021-08-25 00:00:00+08:00
SHSE.000905,1d,7092.147,7153.274,7058.571,7153.004,19812689000,228737398900.0,7090.782,0,2021-08-25 00:00:00+08:00,2021-08-25 00:00:00+08:00
SHSE.000985,1d,5786.202,5816.813,5763.688,5816.813,82756441557,1182517999107.0,5786.153,0,2021-08-25 00:00:00+08:00,2021-08-25 00:00:00+08:00
SHSE.000300,1d,4890.521,4899.765,4865.765,4898.157,18944801600,371868197459.0,4888.39,0,2021-08-25 00:00:00+08:00,2021-08-25 00:00:00+08:00
SHSE.000852,1d,7707.093,7769.705,7664.286,7769.627,20639831400,303214016077.0,7715.073,0,2021-08-25 00:00:00+08:00,2021-08-25 00:00:00+08:00
SHSE.000905,1d,7151.53,7175.512,7115.845,7118.844,23017619600,255363535500.0,7153.004,0,2021-08-26 00:00:00+08:00,2021-08-26 00:00:00+08:00
SZSE.399303,1d,8599.752,8635.271,8545.506,8553.179,34723072451,425111350331.49,8616.774,0,2021-08-26 00:00:00+08:00,2021-08-26 00:00:00+08:00
SHSE.000985,1d,5813.234,5813.234,5730.187,5733.416,91637017891,1245669193720.0,5816.813,0,2021-08-26 00:00:00+08:00,2021-08-26 00:00:00+08:00
SHSE.000300,1d,4892.205,4892.205,4798.695,4801.609,19761738700,368987718506.0,4898.157,0,2021-08-26 00:00:00+08:00,2021-08-26 00:00:00+08:00
SHSE.000852,1d,7754.682,7771.854,7662.384,7669.528,22822141200,319065759861.0,7769.627,0,2021-08-26 00:00:00+08:00,2021-08-26 00:00:00+08:00
SHSE.000985,1d,5719.186,5773.843,5712.695,5757.146,86808686001,1222942758142.0,5733.416,0,2021-08-27 00:00:00+08:00,2021-08-27 00:00:00+08:00
SZSE.399303,1d,8517.703,8584.934,8457.432,8578.313,32935863728,407517917611.79,8553.179,0,2021-08-27 00:00:00+08:00,2021-08-27 00:00:00+08:00
SHSE.000905,1d,7096.655,7185.728,7083.211,7180.109,22383046300,258997827230.0,7118.844,0,2021-08-27 00:00:00+08:00,2021-08-27 00:00:00+08:00
SHSE.000300,1d,4794.974,4863.469,4793.591,4827.043,18331021100,368421410281.0,4801.609,0,2021-08-27 00:00:00+08:00,2021-08-27 00:00:00+08:00
SHSE.000852,1d,7634.927,7686.336,7584.279,7680.078,21289123400,302869378358.0,7669.528,0,2021-08-27 00:00:00+08:00,2021-08-27 00:00:00+08:00
SZSE.399303,1d,8590.915,8690.573,8583.629,8634.485,35464417260,451543520542.23,8578.313,0,2021-08-30 00:00:00+08:00,2021-08-30 00:00:00+08:00
SHSE.000852,1d,7701.42,7792.518,7687.146,7727.746,23684182800,350488457029.0,7680.078,0,2021-08-30 00:00:00+08:00,2021-08-30 00:00:00+08:00
SHSE.000905,1d,7202.626,7262.604,7190.614,7226.882,25064914800,301015443912.0,7180.109,0,2021-08-30 00:00:00+08:00,2021-08-30 00:00:00+08:00
SHSE.000300,1d,4847.035,4849.16,4787.2,4813.271,21963575700,477182071720.0,4827.043,0,2021-08-30 00:00:00+08:00,2021-08-30 00:00:00+08:00
SHSE.000985,1d,5774.745,5795.931,5735.034,5762.843,96767583099,1444289301603.0,5757.146,0,2021-08-30 00:00:00+08:00,2021-08-30 00:00:00+08:00
SHSE.000985,1d,5751.924,5759.381,5686.979,5759.256,95938786510,1361712421150.0,5762.843,0,2021-08-31 00:00:00+08:00,2021-08-31 00:00:00+08:00
SHSE.000905,1d,7202.524,7255.342,7159.302,7255.342,24510834200,288657326056.0,7226.882,0,2021-08-31 00:00:00+08:00,2021-08-31 00:00:00+08:00
SHSE.000852,1d,7714.171,7728.422,7636.773,7728.422,23545550100,325712852044.0,7727.746,0,2021-08-31 00:00:00+08:00,2021-08-31 00:00:00+08:00
SHSE.000300,1d,4803.085,4821.756,4740.752,4805.61,23511865800,460805653996.0,4813.271,0,2021-08-31 00:00:00+08:00,2021-08-31 00:00:00+08:00
